fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
7,0.4889267461669506,0.3175079803062273,0.4050014088475627,0.3541888180046075,-0.2190819081908191,-0.3791496796738497,-0.2516412682581987,-0.2190819081908191,-0.3791496796738497,-0.2516412682581987,dp,1e-06
8,0.4974446337308347,0.4085137938479156,0.4286501552519859,0.3809350603162286,-0.1610523346029059,-0.3233923578751165,-0.1560033494801939,-0.1610523346029059,-0.3233923578751165,-0.1560033494801939,dp,1e-06
9,0.4940374787052811,0.3271186610845055,0.4084792988056733,0.3543086632243259,-0.2727654805267582,-0.4592885375494071,-0.2949474678834096,-0.2727654805267582,-0.4592885375494071,-0.2949474678834096,dp,1e-06
10,0.4565587734241908,0.2994124327260159,0.388421452005267,0.3308909120229875,-0.256025702554258,-0.4342105263157895,-0.3055388941022477,-0.256025702554258,-0.4342105263157895,-0.3055388941022477,dp,1e-06
1,0.4948979591836734,0.3328912466843501,0.415066291683407,0.3642714570858283,-0.1364522417153996,-0.3363329583802025,-0.1845647051471507,-0.1364522417153996,-0.3363329583802025,-0.1845647051471507,dp,1e-05
2,0.5170068027210885,0.3507344632768361,0.4438063063063063,0.3850523168908819,-0.2989626149931493,-0.4458874458874459,-0.3060391734343563,-0.2989626149931493,-0.4458874458874459,-0.3060391734343563,dp,1e-05
3,0.4710884353741497,0.3070887264435651,0.4093799440184982,0.3488483678388726,-0.1659621000973501,-0.3457854406130268,-0.2114275246560649,-0.1659621000973501,-0.3457854406130268,-0.2114275246560649,dp,1e-05
4,0.5068027210884354,0.3275230516609826,0.4107843137254902,0.3627958256920793,-0.149919319348687,-0.0914423221537073,-0.1244339247211241,-0.149919319348687,0.2555456965394853,0.1521630921721817,dp,1e-05
5,0.4727891156462585,0.3259143337390598,0.4141822797224987,0.3531435712145114,-0.2092777451556077,-0.2771264367816091,-0.2085842773559068,-0.2092777451556077,0.2789170787063305,0.2164125791658116,dp,1e-05
6,0.4991482112436116,0.3317469788233511,0.4367816091954022,0.3704371875208803,-0.2620946954280287,-0.5348563006632276,-0.3292868551255583,-0.2620946954280287,-0.5348563006632276,-0.3292868551255583,dp,1e-05
7,0.4889267461669506,0.3175079803062273,0.4050014088475627,0.3541888180046075,-0.2190819081908191,-0.3791496796738497,-0.2516412682581987,-0.2190819081908191,-0.3791496796738497,-0.2516412682581987,dp,1e-05
8,0.4974446337308347,0.4085137938479156,0.4286501552519859,0.3809350603162286,-0.1610523346029059,-0.3233923578751165,-0.1560033494801939,-0.1610523346029059,-0.3233923578751165,-0.1560033494801939,dp,1e-05
9,0.4940374787052811,0.3277979431336963,0.4084792988056733,0.3544641305112966,-0.275175119080975,-0.4592885375494071,-0.2965868121457046,-0.275175119080975,-0.4592885375494071,-0.2965868121457046,dp,1e-05
10,0.4395229982964225,0.2855281591482208,0.3761912201218559,0.3202769535113749,-0.2497333759931744,-0.3994252873563218,-0.2913291840174914,-0.2497333759931744,-0.3994252873563218,-0.2913291840174914,dp,1e-05
1,0.4948979591836734,0.3328912466843501,0.415066291683407,0.3642714570858283,-0.1364522417153996,-0.3363329583802025,-0.1845647051471507,-0.1364522417153996,-0.3363329583802025,-0.1845647051471507,dp,0.0001
